FID,ID_OBRART,TIPO_OBRA_DE_ARTE,DENOMINACAO,GEOMETRIA
LOGRADOURO_OBRA_DE_ARTE.145,145,PONTE,,"MULTIPOLYGON (((610574.280890113 7797651.23549945, 610582.426602529 7797661.046029, 610568.572945646 7797672.16462916, 610560.30831772 7797662.11626859, 610574.280890113 7797651.23549945)))"
LOGRADOURO_OBRA_DE_ARTE.146,146,PONTE,,"MULTIPOLYGON (((612574.255532218 7796890.94826346, 612584.040245238 7796872.56275287, 612611.760564682 7796886.50502696, 612601.406828196 7796905.36988581, 612574.255532218 7796890.94826346)))"
LOGRADOURO_OBRA_DE_ARTE.147,147,PONTE,,"MULTIPOLYGON (((614174.682091186 7798017.39440674, 614144.342233226 7798004.52776541, 614145.295317769 7798002.54217261, 614175.635175729 7798015.48823766, 614174.682091186 7798017.39440674)))"
LOGRADOURO_OBRA_DE_ARTE.148,148,PONTE,,"MULTIPOLYGON (((607375.990624602 7792656.08894292, 607376.750055328 7792656.04680441, 607377.232523595 7792666.49082336, 607376.523011438 7792666.54758433, 607375.990624602 7792656.08894292)))"
LOGRADOURO_OBRA_DE_ARTE.149,149,PONTE,,"MULTIPOLYGON (((607120.420413234 7792603.72463742, 607142.055568359 7792608.32786192, 607141.529485559 7792609.38002752, 607119.762809735 7792604.71104267, 607120.420413234 7792603.72463742)))"
LOGRADOURO_OBRA_DE_ARTE.150,150,PONTE,,"MULTIPOLYGON (((606428.279394883 7807234.70292413, 606425.672648233 7807231.12622524, 606426.278868384 7807230.58062711, 606428.824993019 7807234.27857003, 606428.279394883 7807234.70292413)))"
LOGRADOURO_OBRA_DE_ARTE.151,151,PONTE,,"MULTIPOLYGON (((604310.151120985 7799787.09582103, 604310.434521351 7799786.5290203, 604320.222734004 7799791.41222661, 604319.91753361 7799791.97902734, 604310.151120985 7799787.09582103)))"
LOGRADOURO_OBRA_DE_ARTE.152,152,PONTE,,"MULTIPOLYGON (((612112.90799433 7796899.416284, 612124.781632895 7796879.62934016, 612135.69251112 7796880.30015425, 612124.01621859 7796900.74817244, 612112.90799433 7796899.416284)))"
LOGRADOURO_OBRA_DE_ARTE.153,153,PONTE,,"MULTIPOLYGON (((604130.141920439 7801649.46309054, 604135.310478538 7801658.07742785, 604118.836488625 7801667.71276522, 604114.057738978 7801659.20752156, 604130.141920439 7801649.46309054)))"
LOGRADOURO_OBRA_DE_ARTE.154,154,PONTE,,"MULTIPOLYGON (((604148.453862653 7801680.49944195, 604132.203261231 7801690.17004278, 604127.068870099 7801681.34686427, 604143.36931732 7801671.62641432, 604148.453862653 7801680.49944195)))"
LOGRADOURO_OBRA_DE_ARTE.155,155,PONTE,,"MULTIPOLYGON (((614542.2076357 7799080.82654531, 614539.31443611 7799051.20176707, 614560.697998131 7799048.85939809, 614564.258954114 7799079.15557616, 614542.2076357 7799080.82654531)))"
LOGRADOURO_OBRA_DE_ARTE.156,156,PONTE,,"MULTIPOLYGON (((611925.731336608 7803210.65461048, 611937.574316698 7803207.47180958, 611942.607583236 7803223.27478614, 611931.097686961 7803225.86543804, 611925.731336608 7803210.65461048)))"
LOGRADOURO_OBRA_DE_ARTE.157,157,PONTE,,"MULTIPOLYGON (((612251.982685413 7807321.83523907, 612256.532628346 7807332.41873456, 612250.541250392 7807334.9419841, 612246.009786036 7807324.44409167, 612251.982685413 7807321.83523907)))"
LOGRADOURO_OBRA_DE_ARTE.158,158,PONTE,,"MULTIPOLYGON (((603893.64437029 7793348.85695005, 603905.72536312 7793341.85997347, 603912.03300857 7793351.42317785, 603900.715584415 7793361.27977385, 603899.61972887 7793358.81588101, 603893.64437029 7793348.85695005)))"
LOGRADOURO_OBRA_DE_ARTE.159,159,PONTE,,"MULTIPOLYGON (((605458.032126726 7802026.22576941, 605472.645185135 7802033.76303111, 605460.749642851 7802053.96494344, 605446.085310553 7802046.68405118, 605458.032126726 7802026.22576941)))"
LOGRADOURO_OBRA_DE_ARTE.160,160,PONTE,,"MULTIPOLYGON (((614915.60334399 7805343.08603449, 614916.5928453 7805342.18621765, 614924.65728103 7805353.15398519, 614931.82291972 7805363.14195217, 614932.55679986 7805363.69184024, 614931.17149802 7805364.58165912, 614930.70973074 7805363.96178529, 614923.27197918 7805354.11378983, 614915.60334399 7805343.08603449)))"
LOGRADOURO_OBRA_DE_ARTE.161,161,PONTE,,"MULTIPOLYGON (((607186.792887473 7792620.74004493, 607181.899183761 7792636.2006841, 607180.859813061 7792635.81092008, 607185.875867936 7792620.42796091, 607186.792887473 7792620.74004493)))"
LOGRADOURO_OBRA_DE_ARTE.162,162,PONTE,,"MULTIPOLYGON (((604436.958752036 7803240.47377136, 604446.186314051 7803224.54084762, 604447.970309374 7803225.70967214, 604438.681230279 7803241.33501049, 604436.958752036 7803240.47377136)))"
LOGRADOURO_OBRA_DE_ARTE.163,163,PONTE,,"MULTIPOLYGON (((606655.054815355 7806827.69470654, 606659.98676843 7806831.42561405, 606658.402410447 7806833.18885116, 606653.547119856 7806829.50905197, 606655.054815355 7806827.69470654)))"
LOGRADOURO_OBRA_DE_ARTE.164,164,PONTE,,"MULTIPOLYGON (((604725.683474607 7808157.61101359, 604728.07273354 7808155.22175466, 604728.802784881 7808156.08454261, 604726.463302176 7808158.44061739, 604725.683474607 7808157.61101359)))"
LOGRADOURO_OBRA_DE_ARTE.165,165,PONTE,,"MULTIPOLYGON (((601243.76479119 7789010.12969325, 601245.11711692 7789009.67978224, 601245.66134593 7789012.28926496, 601247.45895181 7789028.08613364, 601245.69433161 7789028.31608829, 601244.84500398 7789020.21769358, 601243.76479119 7789010.12969325)))"
LOGRADOURO_OBRA_DE_ARTE.166,166,PONTE,,"MULTIPOLYGON (((607125.30225142 7792760.4955444, 607095.59231287 7792755.66650569, 607085.97760559 7792750.18759299, 607086.89289904 7792748.57791191, 607095.98811526 7792753.66690198, 607125.0961039 7792758.39596057, 607125.30225142 7792760.4955444)))"
LOGRADOURO_OBRA_DE_ARTE.167,167,PONTE,,"MULTIPOLYGON (((605628.02855473 7790532.72064144, 605627.83890031 7790531.25094059, 605631.57426778 7790531.42090599, 605636.83511644 7790531.81082663, 605636.71142878 7790533.20054375, 605631.50830102 7790532.83061905, 605628.02855473 7790532.72064144)))"
LOGRADOURO_OBRA_DE_ARTE.168,168,PONTE,,"MULTIPOLYGON (((612270.27877293 7806319.13736207, 612270.72404852 7806317.85762256, 612281.9631343 7806319.66725422, 612281.7404965 7806321.05697134, 612270.27877293 7806319.13736207)))"
LOGRADOURO_OBRA_DE_ARTE.169,169,PONTE,,"MULTIPOLYGON (((610491.716673394 7797583.75698514, 610482.02156345 7797572.95895001, 610499.115134276 7797558.91473478, 610508.563841768 7797569.95254308, 610491.716673394 7797583.75698514)))"
LOGRADOURO_OBRA_DE_ARTE.170,170,PONTE,,"MULTIPOLYGON (((615783.475883816 7798828.71612195, 615803.429730264 7798805.03954295, 615816.533748827 7798815.76101269, 615796.877720983 7798839.13977308, 615783.475883816 7798828.71612195)))"
LOGRADOURO_OBRA_DE_ARTE.171,171,PONTE,,"MULTIPOLYGON (((616259.96667392 7798670.99911561, 616267.34814359 7798663.90154862, 616268.923075414 7798667.28503281, 616285.915753419 7798685.00094859, 616288.54621032 7798686.14059184, 616280.88083797 7798692.19718234, 616279.9344957 7798689.45278977, 616263.37350607 7798672.22936055, 616259.96667392 7798670.99911561)))"
LOGRADOURO_OBRA_DE_ARTE.172,172,PONTE,,"MULTIPOLYGON (((605092.904155983 7792758.7858981, 605113.697873022 7792769.69391123, 605108.552629724 7792778.80099186, 605087.868751669 7792768.20179067, 605092.904155983 7792758.7858981)))"
LOGRADOURO_OBRA_DE_ARTE.173,173,PONTE,,"MULTIPOLYGON (((604840.91156475 7792663.17272439, 604844.573982807 7792651.98750168, 604855.429257947 7792653.07632867, 604851.997803191 7792664.03058808, 604840.91156475 7792663.17272439)))"
LOGRADOURO_OBRA_DE_ARTE.174,174,PONTE,,"MULTIPOLYGON (((605898.335509665 7810461.01477388, 605898.804169105 7810459.60879556, 605908.235940332 7810462.53791706, 605907.825863322 7810463.82673052, 605898.335509665 7810461.01477388)))"
LOGRADOURO_OBRA_DE_ARTE.175,175,PONTE,,"MULTIPOLYGON (((604787.84952248 7808595.35598774, 604793.576559388 7808594.28474343, 604793.823769614 7808595.52079456, 604788.055531002 7808596.55083717, 604787.84952248 7808595.35598774)))"
LOGRADOURO_OBRA_DE_ARTE.176,176,PONTE,,"MULTIPOLYGON (((604854.167598138 7808759.47693065, 604859.998801882 7808756.60912553, 604860.572362906 7808757.66065408, 604854.741159162 7808760.43286569, 604854.167598138 7808759.47693065)))"
LOGRADOURO_OBRA_DE_ARTE.177,177,PONTE,,"MULTIPOLYGON (((612842.542128248 7806799.58278295, 612844.364056227 7806799.38757638, 612845.990777637 7806810.51435083, 612844.168849658 7806810.83969511, 612842.542128248 7806799.58278295)))"
LOGRADOURO_OBRA_DE_ARTE.178,178,PONTE,,"MULTIPOLYGON (((610095.570766825 7809106.55921932, 610113.513310116 7809090.11925355, 610120.230715486 7809096.57149818, 610102.199785283 7809112.83469013, 610095.570766825 7809106.55921932)))"
LOGRADOURO_OBRA_DE_ARTE.179,179,PONTE,,"MULTIPOLYGON (((605990.076393157 7793963.94776473, 605992.40187323 7793962.09930621, 606000.628360709 7793972.46276233, 605998.544571618 7793974.11542265, 605990.076393157 7793963.94776473)))"
LOGRADOURO_OBRA_DE_ARTE.180,180,PONTE,,"MULTIPOLYGON (((605888.403830153 7810712.71809169, 605895.554972595 7810713.22287822, 605895.428775963 7810714.40071344, 605888.193502434 7810713.81179583, 605888.403830153 7810712.71809169)))"
LOGRADOURO_OBRA_DE_ARTE.181,181,PONTE,,"MULTIPOLYGON (((606423.40106162 7807178.97084587, 606423.52230565 7807178.06151565, 606435.040488522 7807180.72888431, 606434.798000462 7807181.75945857, 606423.40106162 7807178.97084587)))"
LOGRADOURO_OBRA_DE_ARTE.182,182,PONTE,,"MULTIPOLYGON (((606500.181762242 7807025.63399368, 606500.807266671 7807024.81602635, 606504.367830341 7807028.3284743, 606503.646094462 7807028.85774728, 606500.181762242 7807025.63399368)))"
LOGRADOURO_OBRA_DE_ARTE.183,183,PONTE,,"MULTIPOLYGON (((606516.589224563 7807008.64914266, 606517.070381816 7807007.87929105, 606521.304565641 7807010.91058175, 606520.679061213 7807011.68043335, 606516.589224563 7807008.64914266)))"
LOGRADOURO_OBRA_DE_ARTE.184,184,PONTE,,"MULTIPOLYGON (((605206.800098715 7809266.71173371, 605214.774430268 7809258.04398202, 605216.11793178 7809259.04077346, 605208.143600227 7809267.92521894, 605206.800098715 7809266.71173371)))"
LOGRADOURO_OBRA_DE_ARTE.185,185,PONTE,,"MULTIPOLYGON (((605346.224363888 7809372.75823231, 605352.156005842 7809365.38973299, 605353.077068257 7809365.97921293, 605347.145426303 7809373.38455475, 605346.224363888 7809372.75823231)))"
LOGRADOURO_OBRA_DE_ARTE.186,186,PONTE,,"MULTIPOLYGON (((605453.60464277 7809401.7307504, 605454.370074736 7809395.60729467, 605455.405659161 7809395.65232008, 605454.550176375 7809401.64069958, 605453.60464277 7809401.7307504)))"
LOGRADOURO_OBRA_DE_ARTE.187,187,PONTE,,"MULTIPOLYGON (((614997.06706932 7807881.00515906, 614998.82256598 7807868.71671861, 615004.74734912 7807868.71671861, 615004.93129641 7807877.99303568, 615063.77573747 7807877.4941778, 615063.9617152 7807867.3583319, 615069.91997577 7807867.18066506, 615069.80644231 7807869.75121458, 615066.0416914 7807869.80641894, 615065.97012035 7807879.90797968, 614997.06706932 7807881.00515906)))"
LOGRADOURO_OBRA_DE_ARTE.188,188,PONTE,,"MULTIPOLYGON (((612034.332823198 7807743.91951526, 612034.36866339 7807733.2820701, 612051.313067989 7807733.2820701, 612053.811406829 7807744.18098741, 612034.332823198 7807743.91951526)))"
LOGRADOURO_OBRA_DE_ARTE.189,189,PONTE,,"MULTIPOLYGON (((606036.555588337 7807603.98682003, 606038.760740639 7807604.72187079, 606036.188062954 7807614.5531748, 606034.074791998 7807613.63436134, 606036.555588337 7807603.98682003)))"
LOGRADOURO_OBRA_DE_ARTE.190,190,PONTE,,"MULTIPOLYGON (((605893.365250994 7810782.99651978, 605899.239014742 7810787.72933661, 605898.309354293 7810789.88445856, 605891.886245734 7810784.72906879, 605893.365250994 7810782.99651978)))"
LOGRADOURO_OBRA_DE_ARTE.191,191,PONTE,,"MULTIPOLYGON (((612231.38312539 7806350.23103305, 612228.6867343 7806347.90150722, 612225.99858906 7806347.06167816, 612224.39889527 7806346.56177991, 612224.78644995 7806344.19226222, 612225.04207112 7806344.85212791, 612226.33666868 7806345.32203226, 612228.42286729 7806346.09187556, 612231.81190929 7806347.54158048, 612231.37487954 7806349.1612508, 612231.38312539 7806350.23103305)))"
LOGRADOURO_OBRA_DE_ARTE.192,192,PONTE,,"MULTIPOLYGON (((606273.38131271 7806138.51412741, 606275.50874054 7806134.22500045, 606278.18039409 7806129.22601798, 606279.51622087 7806130.53575139, 606274.87381053 7806138.90404804, 606274.72538533 7806139.1739931, 606273.38131271 7806138.51412741)))"
LOGRADOURO_OBRA_DE_ARTE.193,193,PONTE,,"MULTIPOLYGON (((604683.253451524 7808316.07206178, 604683.49176351 7808313.65915293, 604689.241040163 7808313.92725391, 604688.853783186 7808316.22100678, 604683.253451524 7808316.07206178)))"
LOGRADOURO_OBRA_DE_ARTE.194,194,PONTE,,"MULTIPOLYGON (((604641.6439758 7808001.5174844, 604641.59514741 7807995.45053069, 604644.495146464 7807995.46801052, 604644.452642767 7808001.56729102, 604641.6439758 7808001.5174844)))"
LOGRADOURO_OBRA_DE_ARTE.195,195,PONTE,,"MULTIPOLYGON (((607129.565744538 7791428.06334015, 607130.319232409 7791426.995899, 607143.649481247 7791433.87857941, 607143.095702364 7791434.82791464, 607129.565744538 7791428.06334015)))"
LOGRADOURO_OBRA_DE_ARTE.196,196,PONTE,,"MULTIPOLYGON (((606577.769820557 7806915.43368865, 606585.552472859 7806921.74665555, 606584.984639858 7806922.34789049, 606577.268791439 7806916.06832554, 606577.769820557 7806915.43368865)))"
LOGRADOURO_OBRA_DE_ARTE.197,197,PONTE,,"MULTIPOLYGON (((603888.364099062 7800355.36093232, 603888.02131162 7800354.07547941, 603908.074376978 7800349.9620301, 603908.245770699 7800351.16178615, 603888.364099062 7800355.36093232)))"
LOGRADOURO_OBRA_DE_ARTE.198,198,PONTE,,"MULTIPOLYGON (((610589.71576789 7808126.39962894, 610589.17153894 7808124.5000055, 610623.04565007 7808115.26183144, 610623.76304269 7808117.0714727, 610589.71576789 7808126.39962894)))"
LOGRADOURO_OBRA_DE_ARTE.199,199,PONTE,,"MULTIPOLYGON (((604689.958346772 7808061.7165845, 604697.596506084 7808058.74618921, 604698.505810765 7808060.98914076, 604690.80703114 7808063.89891573, 604689.958346772 7808061.7165845)))"
LOGRADOURO_OBRA_DE_ARTE.200,200,PONTE,,"MULTIPOLYGON (((604693.40211074 7808069.22902566, 604699.106092458 7808067.15485048, 604701.295499582 7808072.94525617, 604695.764365795 7808075.07704731, 604695.332245967 7808073.95353576, 604699.683220896 7808072.22324185, 604698.953363393 7808070.30185638, 604694.52562229 7808071.96578456, 604693.40211074 7808069.22902566)))"
LOGRADOURO_OBRA_DE_ARTE.201,201,PONTE,,"MULTIPOLYGON (((604135.874937329 7803138.3382878, 604149.910043618 7803141.10737633, 604146.284761985 7803157.83032801, 604132.650656155 7803155.18041534, 604135.874937329 7803138.3382878)))"
LOGRADOURO_OBRA_DE_ARTE.202,202,PONTE,,"MULTIPOLYGON (((606099.740511521 7807622.70748457, 606103.045733511 7807622.91088285, 606104.445830554 7807630.61141658, 606101.337107413 7807630.66072265, 606099.740511521 7807622.70748457)))"
LOGRADOURO_OBRA_DE_ARTE.203,203,PONTE,,"MULTIPOLYGON (((610426.311872821 7797499.01972348, 610435.55140335 7797491.53084084, 610437.010276591 7797482.97211782, 610459.963215588 7797510.98248406, 610449.070295386 7797519.24943242, 610447.708680361 7797524.50137609, 610426.311872821 7797499.01972348)))"
LOGRADOURO_OBRA_DE_ARTE.204,204,PONTE,,"MULTIPOLYGON (((607121.488525282 7811909.76863462, 607121.530137727 7811908.8115484, 607134.471607966 7811910.43443373, 607134.346770632 7811911.47474485, 607121.488525282 7811909.76863462)))"
LOGRADOURO_OBRA_DE_ARTE.205,205,PONTE,,"MULTIPOLYGON (((614866.3371684 7807844.9323556, 614821.37915819 7807787.63386144, 614826.9275766 7807783.51217919, 614872.40684075 7807840.61255732, 614866.3371684 7807844.9323556)))"
LOGRADOURO_OBRA_DE_ARTE.206,206,PONTE,,"MULTIPOLYGON (((604686.139267116 7808053.10850019, 604694.019907676 7808049.35004085, 604695.171693604 7808052.01733458, 604687.291053044 7808055.71517361, 604686.139267116 7808053.10850019)))"
LOGRADOURO_OBRA_DE_ARTE.207,207,PONTE,,"MULTIPOLYGON (((604693.581707124 7808262.72798726, 604694.064330781 7808261.96957866, 604700.683169508 7808264.58953565, 604700.683169508 7808265.69267544, 604693.581707124 7808262.72798726)))"
LOGRADOURO_OBRA_DE_ARTE.208,208,PONTE,,"MULTIPOLYGON (((604778.245428673 7808554.91732892, 604778.081265855 7808548.89802558, 604786.836616162 7808550.97742128, 604787.931034951 7808556.5589571, 604778.245428673 7808554.91732892)))"
LOGRADOURO_OBRA_DE_ARTE.209,209,PONTE,,"MULTIPOLYGON (((604780.707870947 7808563.67267923, 604780.270103432 7808562.19521386, 604788.423523405 7808560.60830662, 604788.806569981 7808561.97633011, 604780.707870947 7808563.67267923)))"
LOGRADOURO_OBRA_DE_ARTE.210,210,PONTE,,"MULTIPOLYGON (((613953.997977272 7797284.84163926, 613956.44961811 7797284.00292003, 613960.06256249 7797281.74482979, 613972.38528352 7797263.87365845, 613972.70786784 7797259.29296111, 613985.35317319 7797267.35756911, 613982.06281312 7797268.4543558, 613969.09492346 7797286.58359459, 613968.06265363 7797289.03523542, 613967.86910304 7797292.64817981, 613953.997977272 7797284.84163926)))"
LOGRADOURO_OBRA_DE_ARTE.211,211,PONTE,,"MULTIPOLYGON (((610814.095957697 7807502.54753613, 610826.805879169 7807492.28412536, 610831.640062662 7807497.42785315, 610819.108321094 7807507.55989953, 610814.095957697 7807502.54753613)))"
LOGRADOURO_OBRA_DE_ARTE.212,212,PONTE,,"MULTIPOLYGON (((606415.312452588 7793699.12007184, 606420.913521246 7793691.49296455, 606432.129366542 7793699.4525967, 606426.484005358 7793707.05009212, 606415.312452588 7793699.12007184)))"
LOGRADOURO_OBRA_DE_ARTE.213,213,PONTE,,"MULTIPOLYGON (((605879.343164157 7794507.84698607, 605883.691053859 7794495.26201276, 605895.840995222 7794499.21260719, 605892.217639801 7794511.9328975, 605879.343164157 7794507.84698607)))"
LOGRADOURO_OBRA_DE_ARTE.214,214,PONTE,,"MULTIPOLYGON (((606141.249063465 7794822.34080223, 606151.699865859 7794815.37360063, 606158.812217488 7794826.84045326, 606148.579140144 7794833.66250482, 606141.249063465 7794822.34080223)))"
LOGRADOURO_OBRA_DE_ARTE.215,215,PONTE,,"MULTIPOLYGON (((614888.257522317 7805560.41584103, 614928.455072598 7805533.8970719, 614929.358388335 7805535.1230004, 614889.031792948 7805561.51272442, 614888.257522317 7805560.41584103)))"
LOGRADOURO_OBRA_DE_ARTE.216,216,PONTE,,"MULTIPOLYGON (((603420.588949902 7802535.13660423, 603438.039899222 7802529.77205314, 603438.815496969 7802531.96958009, 603421.36454765 7802537.26949803, 603420.588949902 7802535.13660423)))"
LOGRADOURO_OBRA_DE_ARTE.217,217,PONTE,,"MULTIPOLYGON (((606410.166130054 7807257.02021993, 606411.193821788 7807255.16058726, 606416.185467352 7807258.14578706, 606415.50033953 7807260.29904593, 606410.166130054 7807257.02021993)))"
LOGRADOURO_OBRA_DE_ARTE.218,218,PONTE,,"MULTIPOLYGON (((606411.734080994 7807253.86789485, 606411.834417852 7807253.11536842, 606417.704124042 7807253.41637899, 606417.553618755 7807254.21907385, 606411.734080994 7807253.86789485)))"
LOGRADOURO_OBRA_DE_ARTE.219,219,PONTE,,"MULTIPOLYGON (((612583.81429767 7806972.31692409, 612584.8937971 7806972.39591186, 612584.209236486 7806983.66483281, 612586.588818454 7806984.56732194, 612585.30168038 7806984.91876281, 612584.71925221 7806984.65903869, 612574.99399739 7806986.37674603, 612573.73019317 7806986.64003858, 612573.65120541 7806985.42889287, 612583.1560663 7806983.77014983, 612583.81429767 7806972.31692409)))"
LOGRADOURO_OBRA_DE_ARTE.220,220,PONTE,,"MULTIPOLYGON (((612130.15714081 7796901.47430009, 612142.3857279 7796880.3386022, 612154.23500615 7796879.5687589, 612141.87448555 7796901.72424921, 612130.15714081 7796901.47430009)))"
LOGRADOURO_OBRA_DE_ARTE.221,221,PASSARELA,,"MULTIPOLYGON (((607125.302251419 7792760.4955444, 607095.592312869 7792755.66650569, 607085.977605589 7792750.18759299, 607086.892899037 7792748.57791191, 607095.988115258 7792753.66690198, 607125.0961039 7792758.39596057, 607125.302251419 7792760.4955444)))"
